,0,1,2,3,4,5
0,0.000408,10.0.0.1,10.0.0.14,UDP,1042,35246 → 43355 Len=1000
1,0.000612,10.0.0.7,10.0.0.13,UDP,1042,49323 → 43355 Len=1000
2,0.000714,10.0.0.7,10.0.0.20,UDP,1042,49323 → 43355 Len=1000
3,0.000816,10.0.0.1,10.0.0.16,UDP,1042,35246 → 43355 Len=1000
4,0.00102,10.0.0.7,10.0.0.14,UDP,1042,49323 → 43355 Len=1000
5,0.001122,10.0.0.9,10.0.0.19,UDP,1042,57725 → 43355 Len=1000
6,0.001224,10.0.0.1,10.0.0.16,UDP,1042,35246 → 43355 Len=1000
7,0.001429,10.0.0.7,10.0.0.11,UDP,1042,49323 → 43355 Len=1000
8,0.001531,10.0.0.7,10.0.0.20,UDP,1042,49323 → 43355 Len=1000
9,0.001633,10.0.0.1,10.0.0.16,UDP,1042,35246 → 43355 Len=1000
10,0.001837,10.0.0.7,10.0.0.12,UDP,1042,49323 → 43355 Len=1000
11,0.001939,10.0.0.7,10.0.0.18,UDP,1042,49323 → 43355 Len=1000
12,0.002041,10.0.0.1,10.0.0.18,UDP,1042,35246 → 43355 Len=1000
13,0.002245,10.0.0.7,10.0.0.13,UDP,1042,49323 → 43355 Len=1000
14,0.002347,10.0.0.7,10.0.0.18,UDP,1042,49323 → 43355 Len=1000
15,0.002449,10.0.0.1,10.0.0.19,UDP,1042,35246 → 43355 Len=1000
16,0.002653,10.0.0.7,10.0.0.12,UDP,1042,49323 → 43355 Len=1000
17,0.002755,10.0.0.7,10.0.0.17,UDP,1042,49323 → 43355 Len=1000
18,0.002857,10.0.0.1,10.0.0.19,UDP,1042,35246 → 43355 Len=1000
19,0.003061,10.0.0.7,10.0.0.14,UDP,1042,49323 → 43355 Len=1000
20,0.003163,10.0.0.7,10.0.0.17,UDP,1042,49323 → 43355 Len=1000
21,0.003265,10.0.0.1,10.0.0.19,UDP,1042,35246 → 43355 Len=1000
22,0.003469,10.0.0.7,10.0.0.14,UDP,1042,49323 → 43355 Len=1000
23,0.003571,10.0.0.10,10.0.0.16,UDP,1042,40975 → 43355 Len=1000
24,0.003673,10.0.0.1,10.0.0.19,UDP,1042,35246 → 43355 Len=1000
25,0.003878,10.0.0.9,10.0.0.11,UDP,1042,57725 → 43355 Len=1000
26,0.00398,10.0.0.7,10.0.0.18,UDP,1042,49323 → 43355 Len=1000
27,0.004082,10.0.0.1,10.0.0.20,UDP,1042,35246 → 43355 Len=1000
28,0.004286,10.0.0.9,10.0.0.11,UDP,1042,57725 → 43355 Len=1000
29,0.004388,10.0.0.9,10.0.0.15,UDP,1042,57725 → 43355 Len=1000
30,0.00449,10.0.0.5,10.0.0.20,UDP,1042,60736 → 43355 Len=1000
31,0.004694,10.0.0.7,10.0.0.11,UDP,1042,49323 → 43355 Len=1000
