,0,1,2,3,4,5
0,8.900262845,10.0.0.1,10.0.0.18,UDP,1042,46139 → 43355 Len=1000
1,8.900347374,10.0.0.10,10.0.0.14,UDP,1042,46076 → 43355 Len=1000
2,8.900394163,10.0.0.3,10.0.0.20,UDP,1042,59428 → 43355 Len=1000
3,8.901261118,10.0.0.5,10.0.0.19,UDP,1042,60504 → 43355 Len=1000
4,8.901734030,10.0.0.2,10.0.0.17,UDP,1042,39177 → 43355 Len=1000
5,8.901783549,10.0.0.6,10.0.0.12,UDP,1042,41823 → 43355 Len=1000
6,8.901818658,10.0.0.8,10.0.0.12,UDP,1042,45229 → 43355 Len=1000
7,8.901873989,10.0.0.9,10.0.0.13,UDP,1042,55964 → 43355 Len=1000
8,8.901922808,10.0.0.4,10.0.0.13,UDP,1042,58638 → 43355 Len=1000
9,8.902334881,10.0.0.3,10.0.0.12,UDP,1042,59428 → 43355 Len=1000
10,8.902847637,10.0.0.7,10.0.0.15,UDP,1042,41000 → 43355 Len=1000
11,8.902944070,10.0.0.6,10.0.0.15,UDP,1042,41823 → 43355 Len=1000
12,8.903151695,10.0.0.1,10.0.0.14,UDP,1042,46139 → 43355 Len=1000
13,8.903436529,10.0.0.10,10.0.0.18,UDP,1042,46076 → 43355 Len=1000
14,8.903793582,10.0.0.4,10.0.0.19,UDP,1042,58638 → 43355 Len=1000
15,8.903826955,10.0.0.9,10.0.0.15,UDP,1042,55964 → 43355 Len=1000
16,8.904152866,10.0.0.5,10.0.0.12,UDP,1042,60504 → 43355 Len=1000
17,8.904258292,10.0.0.8,10.0.0.11,UDP,1042,45229 → 43355 Len=1000
18,8.904289477,10.0.0.3,10.0.0.18,UDP,1042,59428 → 43355 Len=1000
19,8.904315422,10.0.0.1,10.0.0.16,UDP,1042,46139 → 43355 Len=1000
20,8.904625634,10.0.0.2,10.0.0.20,UDP,1042,39177 → 43355 Len=1000
21,8.904742507,10.0.0.7,10.0.0.15,UDP,1042,41000 → 43355 Len=1000
22,8.905112707,10.0.0.10,10.0.0.12,UDP,1042,46076 → 43355 Len=1000
23,8.905220033,10.0.0.6,10.0.0.17,UDP,1042,41823 → 43355 Len=1000
24,8.905966192,10.0.0.4,10.0.0.11,UDP,1042,58638 → 43355 Len=1000
25,8.906087141,10.0.0.5,10.0.0.20,UDP,1042,60504 → 43355 Len=1000
26,8.906116979,10.0.0.3,10.0.0.15,UDP,1042,59428 → 43355 Len=1000
27,8.906390847,10.0.0.2,10.0.0.18,UDP,1042,39177 → 43355 Len=1000
28,8.906769476,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
29,8.906803855,10.0.0.9,10.0.0.19,UDP,1042,55964 → 43355 Len=1000
30,8.906832174,10.0.0.8,10.0.0.15,UDP,1042,45229 → 43355 Len=1000
31,8.906894228,10.0.0.1,10.0.0.17,UDP,1042,46139 → 43355 Len=1000
32,8.906922769,10.0.0.10,10.0.0.11,UDP,1042,46076 → 43355 Len=1000
33,8.907435811,10.0.0.7,10.0.0.11,UDP,1042,41000 → 43355 Len=1000
34,8.907673784,10.0.0.3,10.0.0.17,UDP,1042,59428 → 43355 Len=1000
35,8.907853899,10.0.0.2,10.0.0.11,UDP,1042,39177 → 43355 Len=1000
36,8.908031456,10.0.0.6,10.0.0.20,UDP,1042,41823 → 43355 Len=1000
37,8.908459644,10.0.0.10,10.0.0.14,UDP,1042,46076 → 43355 Len=1000
38,8.908489266,10.0.0.5,10.0.0.16,UDP,1042,60504 → 43355 Len=1000
39,8.908518838,10.0.0.4,10.0.0.19,UDP,1042,58638 → 43355 Len=1000
40,8.909204622,10.0.0.8,10.0.0.20,UDP,1042,45229 → 43355 Len=1000
41,8.909459250,10.0.0.9,10.0.0.14,UDP,1042,55964 → 43355 Len=1000
42,8.909507564,10.0.0.6,10.0.0.18,UDP,1042,41823 → 43355 Len=1000
43,8.909784976,10.0.0.1,10.0.0.18,UDP,1042,46139 → 43355 Len=1000
44,8.909812637,10.0.0.10,10.0.0.17,UDP,1042,46076 → 43355 Len=1000
45,8.909836406,10.0.0.5,10.0.0.15,UDP,1042,60504 → 43355 Len=1000
46,8.910137664,10.0.0.4,10.0.0.18,UDP,1042,58638 → 43355 Len=1000
47,8.910240501,10.0.0.3,10.0.0.16,UDP,1042,59428 → 43355 Len=1000
48,8.910475934,10.0.0.7,10.0.0.12,UDP,1042,41000 → 43355 Len=1000
49,8.910507663,10.0.0.2,10.0.0.17,UDP,1042,39177 → 43355 Len=1000
50,8.910632048,10.0.0.9,10.0.0.19,UDP,1042,55964 → 43355 Len=1000
51,8.911381794,10.0.0.3,10.0.0.11,UDP,1042,59428 → 43355 Len=1000
52,8.911769375,10.0.0.1,10.0.0.19,UDP,1042,46139 → 43355 Len=1000
53,8.911866987,10.0.0.2,10.0.0.11,UDP,1042,39177 → 43355 Len=1000
54,8.912056536,10.0.0.8,10.0.0.20,UDP,1042,45229 → 43355 Len=1000
55,8.912332058,10.0.0.5,10.0.0.15,UDP,1042,60504 → 43355 Len=1000
56,8.912361255,10.0.0.10,10.0.0.20,UDP,1042,46076 → 43355 Len=1000
57,8.912402466,10.0.0.9,10.0.0.11,UDP,1042,55964 → 43355 Len=1000
58,8.912427112,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
59,8.912508122,10.0.0.4,10.0.0.16,UDP,1042,58638 → 43355 Len=1000
60,8.913202943,10.0.0.3,10.0.0.12,UDP,1042,59428 → 43355 Len=1000
61,8.913253230,10.0.0.7,10.0.0.16,UDP,1042,41000 → 43355 Len=1000
62,8.914117672,10.0.0.6,10.0.0.16,UDP,1042,41823 → 43355 Len=1000
63,8.914154282,10.0.0.2,10.0.0.12,UDP,1042,39177 → 43355 Len=1000
64,8.914645545,10.0.0.4,10.0.0.14,UDP,1042,58638 → 43355 Len=1000
65,8.914687023,10.0.0.1,10.0.0.11,UDP,1042,46139 → 43355 Len=1000
66,8.914795895,10.0.0.8,10.0.0.17,UDP,1042,45229 → 43355 Len=1000
67,8.915082653,10.0.0.7,10.0.0.20,UDP,1042,41000 → 43355 Len=1000
68,8.915119414,10.0.0.5,10.0.0.11,UDP,1042,60504 → 43355 Len=1000
69,8.915223505,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
70,8.915423523,10.0.0.9,10.0.0.15,UDP,1042,55964 → 43355 Len=1000
71,8.915484844,10.0.0.10,10.0.0.19,UDP,1042,46076 → 43355 Len=1000
