,0,1,2,3,4,5
0,17.500002533,10.0.0.6,10.0.0.18,UDP,1042,41823 → 43355 Len=1000
1,17.500134652,10.0.0.4,10.0.0.16,UDP,1042,58638 → 43355 Len=1000
2,17.500665692,10.0.0.7,10.0.0.18,UDP,1042,41000 → 43355 Len=1000
3,17.500706349,10.0.0.8,10.0.0.14,UDP,1042,45229 → 43355 Len=1000
4,17.501090019,10.0.0.1,10.0.0.11,UDP,1042,46139 → 43355 Len=1000
5,17.501127351,10.0.0.2,10.0.0.12,UDP,1042,39177 → 43355 Len=1000
6,17.501287452,10.0.0.5,10.0.0.16,UDP,1042,60504 → 43355 Len=1000
7,17.501467752,10.0.0.9,10.0.0.13,UDP,1042,55964 → 43355 Len=1000
8,17.501954498,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
9,17.502101768,10.0.0.8,10.0.0.11,UDP,1042,45229 → 43355 Len=1000
10,17.502136185,10.0.0.4,10.0.0.14,UDP,1042,58638 → 43355 Len=1000
11,17.502164472,10.0.0.3,10.0.0.18,UDP,1042,59428 → 43355 Len=1000
12,17.502775212,10.0.0.10,10.0.0.13,UDP,1042,46076 → 43355 Len=1000
13,17.503476428,10.0.0.7,10.0.0.20,UDP,1042,41000 → 43355 Len=1000
14,17.503516169,10.0.0.2,10.0.0.11,UDP,1042,39177 → 43355 Len=1000
15,17.503542201,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
16,17.503578654,10.0.0.1,10.0.0.20,UDP,1042,46139 → 43355 Len=1000
17,17.504314410,10.0.0.5,10.0.0.18,UDP,1042,60504 → 43355 Len=1000
18,17.504446820,10.0.0.8,10.0.0.19,UDP,1042,45229 → 43355 Len=1000
19,17.504481302,10.0.0.9,10.0.0.13,UDP,1042,55964 → 43355 Len=1000
20,17.505062834,10.0.0.3,10.0.0.20,UDP,1042,59428 → 43355 Len=1000
21,17.505196970,10.0.0.4,10.0.0.11,UDP,1042,58638 → 43355 Len=1000
22,17.505380154,10.0.0.10,10.0.0.16,UDP,1042,46076 → 43355 Len=1000
23,17.505412912,10.0.0.6,10.0.0.18,UDP,1042,41823 → 43355 Len=1000
24,17.505599310,10.0.0.2,10.0.0.12,UDP,1042,39177 → 43355 Len=1000
25,17.506119460,10.0.0.1,10.0.0.11,UDP,1042,46139 → 43355 Len=1000
26,17.506157225,10.0.0.9,10.0.0.13,UDP,1042,55964 → 43355 Len=1000
