,0,1,2,3,4,5
0,13.700250331,10.0.0.2,10.0.0.17,UDP,1042,54951 → 43355 Len=1000
1,13.700573610,10.0.0.10,10.0.0.18,UDP,1042,59183 → 43355 Len=1000
2,13.700629344,10.0.0.7,10.0.0.17,UDP,1042,44232 → 43355 Len=1000
3,13.701560901,10.0.0.9,10.0.0.18,UDP,1042,38744 → 43355 Len=1000
4,13.701562379,10.0.0.4,10.0.0.15,UDP,1042,47052 → 43355 Len=1000
5,13.701628483,10.0.0.1,10.0.0.15,UDP,1042,33774 → 43355 Len=1000
6,13.701764437,10.0.0.8,10.0.0.16,UDP,1042,41110 → 43355 Len=1000
7,13.702068364,10.0.0.3,10.0.0.16,UDP,1042,46139 → 43355 Len=1000
8,13.702094495,10.0.0.10,10.0.0.13,UDP,1042,59183 → 43355 Len=1000
9,13.702316509,10.0.0.6,10.0.0.11,UDP,1042,42369 → 43355 Len=1000
10,13.702875761,10.0.0.1,10.0.0.16,UDP,1042,33774 → 43355 Len=1000
11,13.702883165,10.0.0.2,10.0.0.16,UDP,1042,54951 → 43355 Len=1000
12,13.702915232,10.0.0.8,10.0.0.18,UDP,1042,41110 → 43355 Len=1000
13,13.702930276,10.0.0.5,10.0.0.19,UDP,1042,42441 → 43355 Len=1000
14,13.703015887,10.0.0.4,10.0.0.16,UDP,1042,47052 → 43355 Len=1000
15,13.703423755,10.0.0.7,10.0.0.18,UDP,1042,44232 → 43355 Len=1000
16,13.703461493,10.0.0.9,10.0.0.19,UDP,1042,38744 → 43355 Len=1000
17,13.703537585,10.0.0.10,10.0.0.14,UDP,1042,59183 → 43355 Len=1000
18,13.704406123,10.0.0.6,10.0.0.13,UDP,1042,42369 → 43355 Len=1000
19,13.704611271,10.0.0.8,10.0.0.16,UDP,1042,41110 → 43355 Len=1000
20,13.705029251,10.0.0.1,10.0.0.13,UDP,1042,33774 → 43355 Len=1000
21,13.705090898,10.0.0.3,10.0.0.13,UDP,1042,46139 → 43355 Len=1000
22,13.705908446,10.0.0.5,10.0.0.15,UDP,1042,42441 → 43355 Len=1000
23,13.705935628,10.0.0.2,10.0.0.20,UDP,1042,54951 → 43355 Len=1000
24,13.706080006,10.0.0.4,10.0.0.19,UDP,1042,47052 → 43355 Len=1000
25,13.706310811,10.0.0.6,10.0.0.13,UDP,1042,42369 → 43355 Len=1000
26,13.706434689,10.0.0.10,10.0.0.15,UDP,1042,59183 → 43355 Len=1000
27,13.706473527,10.0.0.7,10.0.0.14,UDP,1042,44232 → 43355 Len=1000
28,13.706477554,10.0.0.8,10.0.0.12,UDP,1042,41110 → 43355 Len=1000
29,13.706512263,10.0.0.9,10.0.0.20,UDP,1042,38744 → 43355 Len=1000
30,13.707220595,10.0.0.1,10.0.0.19,UDP,1042,33774 → 43355 Len=1000
31,13.707272045,10.0.0.3,10.0.0.11,UDP,1042,46139 → 43355 Len=1000
32,13.707643106,10.0.0.9,10.0.0.19,UDP,1042,38744 → 43355 Len=1000
33,13.708094937,10.0.0.6,10.0.0.13,UDP,1042,42369 → 43355 Len=1000
34,13.708185899,10.0.0.2,10.0.0.14,UDP,1042,54951 → 43355 Len=1000
35,13.708304982,10.0.0.5,10.0.0.11,UDP,1042,42441 → 43355 Len=1000
36,13.708325465,10.0.0.10,10.0.0.12,UDP,1042,59183 → 43355 Len=1000
37,13.708678983,10.0.0.4,10.0.0.12,UDP,1042,47052 → 43355 Len=1000
38,13.708923631,10.0.0.7,10.0.0.20,UDP,1042,44232 → 43355 Len=1000
39,13.709118177,10.0.0.9,10.0.0.11,UDP,1042,38744 → 43355 Len=1000
40,13.709216828,10.0.0.8,10.0.0.18,UDP,1042,41110 → 43355 Len=1000
41,13.709926153,10.0.0.3,10.0.0.19,UDP,1042,46139 → 43355 Len=1000
42,13.709980188,10.0.0.5,10.0.0.14,UDP,1042,42441 → 43355 Len=1000
43,13.710143873,10.0.0.4,10.0.0.18,UDP,1042,47052 → 43355 Len=1000
