,0,1,2,3,4,5
0,0.100005217,10.0.0.2,10.0.0.11,UDP,1042,54951 → 43355 Len=1000
1,0.100363468,10.0.0.6,10.0.0.20,UDP,1042,42369 → 43355 Len=1000
2,0.100803221,10.0.0.8,10.0.0.11,UDP,1042,41110 → 43355 Len=1000
3,0.101763398,10.0.0.2,10.0.0.16,UDP,1042,54951 → 43355 Len=1000
4,0.102315775,10.0.0.6,10.0.0.17,UDP,1042,42369 → 43355 Len=1000
5,0.102544072,10.0.0.3,10.0.0.17,UDP,1042,46139 → 43355 Len=1000
6,0.102994350,10.0.0.2,10.0.0.16,UDP,1042,54951 → 43355 Len=1000
7,0.104336011,10.0.0.1,10.0.0.13,UDP,1042,33774 → 43355 Len=1000
8,0.104497632,10.0.0.3,10.0.0.16,UDP,1042,46139 → 43355 Len=1000
9,0.104541592,10.0.0.1,10.0.0.11,UDP,1042,33774 → 43355 Len=1000
10,0.104595071,10.0.0.1,10.0.0.11,UDP,1042,33774 → 43355 Len=1000
11,0.104644112,10.0.0.1,10.0.0.11,UDP,1042,33774 → 43355 Len=1000
12,0.104804143,10.0.0.2,10.0.0.17,UDP,1042,54951 → 43355 Len=1000
13,0.104859386,10.0.0.2,10.0.0.17,UDP,1042,54951 → 43355 Len=1000
14,0.104909486,10.0.0.2,10.0.0.17,UDP,1042,54951 → 43355 Len=1000
15,0.105170542,10.0.0.3,10.0.0.20,UDP,1042,46139 → 43355 Len=1000
16,0.105284699,10.0.0.6,10.0.0.18,UDP,1042,42369 → 43355 Len=1000
17,0.105339341,10.0.0.2,10.0.0.17,UDP,1042,54951 → 43355 Len=1000
18,0.105507762,10.0.0.1,10.0.0.11,UDP,1042,33774 → 43355 Len=1000
19,0.105511328,10.0.0.1,10.0.0.11,UDP,1042,33774 → 43355 Len=1000
20,0.105535615,10.0.0.8,10.0.0.19,UDP,1042,41110 → 43355 Len=1000
21,0.105656792,10.0.0.6,10.0.0.16,UDP,1042,42369 → 43355 Len=1000
22,0.105793517,10.0.0.1,10.0.0.13,UDP,1042,33774 → 43355 Len=1000
23,0.105895102,10.0.0.8,10.0.0.13,UDP,1042,41110 → 43355 Len=1000
24,0.105985860,10.0.0.3,10.0.0.17,UDP,1042,46139 → 43355 Len=1000
