,0,1,2,3,4,5
0,4.500247395,10.0.0.5,10.0.0.12,UDP,1042,54692 → 43355 Len=1000
1,4.500486938,10.0.0.6,10.0.0.15,UDP,1042,37646 → 43355 Len=1000
2,4.500668827,10.0.0.4,10.0.0.15,UDP,1042,40996 → 43355 Len=1000
3,4.501159288,10.0.0.8,10.0.0.11,UDP,1042,57461 → 43355 Len=1000
4,4.501171265,10.0.0.7,10.0.0.17,UDP,1042,41787 → 43355 Len=1000
5,4.501250691,10.0.0.3,10.0.0.12,UDP,1042,38929 → 43355 Len=1000
6,4.501537273,10.0.0.1,10.0.0.13,UDP,1042,60878 → 43355 Len=1000
7,4.501743409,10.0.0.9,10.0.0.15,UDP,1042,44479 → 43355 Len=1000
8,4.501781057,10.0.0.4,10.0.0.15,UDP,1042,40996 → 43355 Len=1000
9,4.501882860,10.0.0.10,10.0.0.16,UDP,1042,37915 → 43355 Len=1000
10,4.501983222,10.0.0.5,10.0.0.13,UDP,1042,54692 → 43355 Len=1000
11,4.502111918,10.0.0.2,10.0.0.13,UDP,1042,59968 → 43355 Len=1000
12,4.503061040,10.0.0.7,10.0.0.16,UDP,1042,41787 → 43355 Len=1000
13,4.503437016,10.0.0.9,10.0.0.11,UDP,1042,44479 → 43355 Len=1000
14,4.503488410,10.0.0.6,10.0.0.19,UDP,1042,37646 → 43355 Len=1000
15,4.503606538,10.0.0.3,10.0.0.14,UDP,1042,38929 → 43355 Len=1000
16,4.504060878,10.0.0.2,10.0.0.11,UDP,1042,59968 → 43355 Len=1000
17,4.504081110,10.0.0.8,10.0.0.12,UDP,1042,57461 → 43355 Len=1000
18,4.504114252,10.0.0.1,10.0.0.20,UDP,1042,60878 → 43355 Len=1000
19,4.504116214,10.0.0.10,10.0.0.19,UDP,1042,37915 → 43355 Len=1000
20,4.504580836,10.0.0.4,10.0.0.18,UDP,1042,40996 → 43355 Len=1000
21,4.504923317,10.0.0.6,10.0.0.13,UDP,1042,37646 → 43355 Len=1000
22,4.504956143,10.0.0.5,10.0.0.16,UDP,1042,54692 → 43355 Len=1000
23,4.505227733,10.0.0.2,10.0.0.15,UDP,1042,59968 → 43355 Len=1000
24,4.505278357,10.0.0.3,10.0.0.20,UDP,1042,38929 → 43355 Len=1000
25,4.505408594,10.0.0.10,10.0.0.12,UDP,1042,37915 → 43355 Len=1000
26,4.505511153,10.0.0.9,10.0.0.16,UDP,1042,44479 → 43355 Len=1000
27,4.505602290,10.0.0.8,10.0.0.18,UDP,1042,57461 → 43355 Len=1000
28,4.506120298,10.0.0.7,10.0.0.16,UDP,1042,41787 → 43355 Len=1000
29,4.506369889,10.0.0.4,10.0.0.11,UDP,1042,40996 → 43355 Len=1000
30,4.506722436,10.0.0.5,10.0.0.18,UDP,1042,54692 → 43355 Len=1000
31,4.506984303,10.0.0.3,10.0.0.13,UDP,1042,38929 → 43355 Len=1000
32,4.507059929,10.0.0.2,10.0.0.12,UDP,1042,59968 → 43355 Len=1000
33,4.507146344,10.0.0.6,10.0.0.18,UDP,1042,37646 → 43355 Len=1000
34,4.507220540,10.0.0.1,10.0.0.14,UDP,1042,60878 → 43355 Len=1000
35,4.507388080,10.0.0.9,10.0.0.19,UDP,1042,44479 → 43355 Len=1000
36,4.507535656,10.0.0.10,10.0.0.15,UDP,1042,37915 → 43355 Len=1000
37,4.507546880,10.0.0.7,10.0.0.19,UDP,1042,41787 → 43355 Len=1000
38,4.507674432,10.0.0.8,10.0.0.14,UDP,1042,57461 → 43355 Len=1000
