,0,1,2,3,4,5
0,8.400393423,10.0.0.5,10.0.0.16,UDP,1042,60504 → 43355 Len=1000
1,8.400452784,10.0.0.8,10.0.0.12,UDP,1042,45229 → 43355 Len=1000
2,8.400547615,10.0.0.3,10.0.0.14,UDP,1042,59428 → 43355 Len=1000
3,8.400573979,10.0.0.7,10.0.0.14,UDP,1042,41000 → 43355 Len=1000
4,8.400919757,10.0.0.1,10.0.0.19,UDP,1042,46139 → 43355 Len=1000
5,8.401739435,10.0.0.2,10.0.0.17,UDP,1042,39177 → 43355 Len=1000
6,8.401837272,10.0.0.7,10.0.0.16,UDP,1042,41000 → 43355 Len=1000
7,8.401862667,10.0.0.10,10.0.0.16,UDP,1042,46076 → 43355 Len=1000
8,8.401943510,10.0.0.8,10.0.0.14,UDP,1042,45229 → 43355 Len=1000
9,8.402210803,10.0.0.4,10.0.0.20,UDP,1042,58638 → 43355 Len=1000
10,8.402331169,10.0.0.9,10.0.0.12,UDP,1042,55964 → 43355 Len=1000
11,8.402375968,10.0.0.6,10.0.0.13,UDP,1042,41823 → 43355 Len=1000
12,8.402773840,10.0.0.1,10.0.0.11,UDP,1042,46139 → 43355 Len=1000
13,8.402813050,10.0.0.3,10.0.0.19,UDP,1042,59428 → 43355 Len=1000
14,8.403115701,10.0.0.5,10.0.0.13,UDP,1042,60504 → 43355 Len=1000
15,8.403152511,10.0.0.7,10.0.0.17,UDP,1042,41000 → 43355 Len=1000
16,8.404272417,10.0.0.10,10.0.0.18,UDP,1042,46076 → 43355 Len=1000
17,8.404350552,10.0.0.9,10.0.0.11,UDP,1042,55964 → 43355 Len=1000
18,8.404386776,10.0.0.8,10.0.0.19,UDP,1042,45229 → 43355 Len=1000
19,8.404476678,10.0.0.3,10.0.0.11,UDP,1042,59428 → 43355 Len=1000
20,8.404629887,10.0.0.4,10.0.0.20,UDP,1042,58638 → 43355 Len=1000
21,8.404738978,10.0.0.6,10.0.0.13,UDP,1042,41823 → 43355 Len=1000
22,8.404808900,10.0.0.2,10.0.0.19,UDP,1042,39177 → 43355 Len=1000
23,8.405339937,10.0.0.1,10.0.0.13,UDP,1042,46139 → 43355 Len=1000
24,8.405502018,10.0.0.5,10.0.0.11,UDP,1042,60504 → 43355 Len=1000
25,8.405625844,10.0.0.7,10.0.0.16,UDP,1042,41000 → 43355 Len=1000
26,8.406333165,10.0.0.3,10.0.0.16,UDP,1042,59428 → 43355 Len=1000
27,8.406438232,10.0.0.10,10.0.0.16,UDP,1042,46076 → 43355 Len=1000
28,8.406788398,10.0.0.2,10.0.0.17,UDP,1042,39177 → 43355 Len=1000
29,8.406890428,10.0.0.4,10.0.0.19,UDP,1042,58638 → 43355 Len=1000
30,8.406994132,10.0.0.9,10.0.0.19,UDP,1042,55964 → 43355 Len=1000
31,8.407110265,10.0.0.8,10.0.0.19,UDP,1042,45229 → 43355 Len=1000
32,8.407581740,10.0.0.7,10.0.0.12,UDP,1042,41000 → 43355 Len=1000
33,8.407609599,10.0.0.3,10.0.0.11,UDP,1042,59428 → 43355 Len=1000
34,8.407687004,10.0.0.1,10.0.0.18,UDP,1042,46139 → 43355 Len=1000
35,8.407818580,10.0.0.6,10.0.0.14,UDP,1042,41823 → 43355 Len=1000
36,8.408391019,10.0.0.2,10.0.0.15,UDP,1042,39177 → 43355 Len=1000
37,8.408563731,10.0.0.10,10.0.0.13,UDP,1042,46076 → 43355 Len=1000
38,8.408597048,10.0.0.5,10.0.0.16,UDP,1042,60504 → 43355 Len=1000
39,8.408666285,10.0.0.4,10.0.0.17,UDP,1042,58638 → 43355 Len=1000
40,8.408829817,10.0.0.7,10.0.0.14,UDP,1042,41000 → 43355 Len=1000
41,8.408921145,10.0.0.6,10.0.0.11,UDP,1042,41823 → 43355 Len=1000
42,8.409160452,10.0.0.8,10.0.0.20,UDP,1042,45229 → 43355 Len=1000
43,8.409540937,10.0.0.3,10.0.0.17,UDP,1042,59428 → 43355 Len=1000
44,8.409587883,10.0.0.9,10.0.0.17,UDP,1042,55964 → 43355 Len=1000
45,8.410436005,10.0.0.6,10.0.0.14,UDP,1042,41823 → 43355 Len=1000
46,8.410663356,10.0.0.2,10.0.0.12,UDP,1042,39177 → 43355 Len=1000
47,8.410694188,10.0.0.7,10.0.0.16,UDP,1042,41000 → 43355 Len=1000
48,8.410724545,10.0.0.1,10.0.0.18,UDP,1042,46139 → 43355 Len=1000
49,8.411087840,10.0.0.4,10.0.0.14,UDP,1042,58638 → 43355 Len=1000
50,8.411209530,10.0.0.8,10.0.0.20,UDP,1042,45229 → 43355 Len=1000
51,8.411657747,10.0.0.10,10.0.0.19,UDP,1042,46076 → 43355 Len=1000
52,8.411723856,10.0.0.9,10.0.0.18,UDP,1042,55964 → 43355 Len=1000
53,8.411757264,10.0.0.5,10.0.0.17,UDP,1042,60504 → 43355 Len=1000
54,8.411982170,10.0.0.2,10.0.0.18,UDP,1042,39177 → 43355 Len=1000
55,8.412228551,10.0.0.4,10.0.0.11,UDP,1042,58638 → 43355 Len=1000
56,8.412388935,10.0.0.7,10.0.0.12,UDP,1042,41000 → 43355 Len=1000
57,8.412657170,10.0.0.3,10.0.0.20,UDP,1042,59428 → 43355 Len=1000
58,8.412705479,10.0.0.6,10.0.0.19,UDP,1042,41823 → 43355 Len=1000
59,8.412887275,10.0.0.1,10.0.0.14,UDP,1042,46139 → 43355 Len=1000
60,8.413068841,10.0.0.5,10.0.0.18,UDP,1042,60504 → 43355 Len=1000
61,8.413094611,10.0.0.2,10.0.0.15,UDP,1042,39177 → 43355 Len=1000
