,0,1,2,3,4,5
0,0.001786,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
1,0.003125,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
2,0.003571,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
3,0.004911,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
4,0.005357,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
5,0.006696,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
6,0.007143,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
7,0.008482,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
8,0.008929,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
9,0.010268,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
10,0.010714,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
11,0.012054,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
12,0.0125,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
13,0.013839,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
14,0.014286,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
15,0.015625,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
16,0.016071,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
17,0.017411,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
18,0.017857,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
19,0.019196,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
20,0.019643,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
21,0.020982,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
22,0.021429,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
23,0.022768,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
24,0.023214,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
25,0.024554,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
26,0.025,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
27,0.026339,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
28,0.026786,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
29,0.028125,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
30,0.028571,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
31,0.029911,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
32,0.030357,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
33,0.031696,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
34,0.032143,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
35,0.033482,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
36,0.033929,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
37,0.035268,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
38,0.035714,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
39,0.037054,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
40,0.0375,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
41,0.039286,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
42,0.041071,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
43,0.042857,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
44,0.044643,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
45,0.046429,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
46,0.048214,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
47,0.05,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
48,0.051786,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
49,0.053571,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
50,0.055357,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
51,0.057143,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
52,0.058929,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
53,0.060714,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
54,0.0625,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
55,0.064286,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
56,0.100254,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
57,0.100381,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
58,0.100444,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
59,0.100508,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
60,0.100635,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
61,0.100698,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
62,0.100761,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
63,0.100888,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
64,0.100952,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
65,0.101015,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
66,0.101142,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
67,0.101206,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
68,0.101269,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
69,0.101396,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
70,0.101459,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
71,0.101523,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
72,0.10165,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
73,0.101713,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
74,0.101777,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
75,0.101904,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
76,0.101967,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
77,0.10203,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
78,0.102157,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
79,0.102221,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
80,0.102284,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
81,0.102411,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
82,0.102475,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
83,0.102538,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
84,0.102665,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
85,0.102728,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
86,0.102792,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
87,0.102919,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
88,0.102982,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
89,0.103046,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
90,0.103173,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
91,0.103236,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
92,0.103299,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
93,0.103426,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
94,0.10349,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
95,0.103553,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
96,0.10368,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
97,0.103744,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
98,0.103807,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
99,0.103934,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
100,0.103997,10.0.0.9,10.0.0.20,UDP,1042,59194 → 43355 Len=1000
101,0.104061,10.0.0.3,10.0.0.11,UDP,1042,41230 → 43355 Len=1000
102,0.104188,10.0.0.6,10.0.0.15,UDP,1042,45737 → 43355 Len=1000
