,0,1,2,3,4,5
0,0.004375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
1,0.006875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
2,0.009375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
3,0.011875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
4,0.014375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
5,0.016875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
6,0.019375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
7,0.021875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
8,0.024375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
9,0.026875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
10,0.029375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
11,0.031875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
12,0.034375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
13,0.036875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
14,0.039375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
15,0.041875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
16,0.044375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
17,0.046875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
18,0.049375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
19,0.051875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
20,0.054375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
21,0.056875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
22,0.059375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
23,0.061875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
24,0.064375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
25,0.066875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
26,0.069375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
27,0.071875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
28,0.074375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
29,0.076875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
30,0.079375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
31,0.081875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
32,0.084375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
33,0.086875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
34,0.089375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
35,0.091875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
36,0.094375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
37,0.096875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
38,0.099375,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
39,0.101875,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
40,0.100394,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
41,0.100689,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
42,0.100787,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
43,0.101083,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
44,0.101181,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
45,0.101476,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
46,0.101575,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
47,0.10187,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
48,0.101969,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
49,0.102264,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
50,0.102362,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
51,0.102657,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
52,0.102756,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
53,0.103051,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
54,0.10315,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
55,0.103445,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
56,0.103543,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
57,0.103839,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
58,0.103937,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
59,0.104232,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
60,0.104331,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
61,0.104626,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
62,0.104724,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
63,0.10502,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
64,0.105118,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
65,0.105413,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
66,0.105512,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
67,0.105807,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
68,0.105906,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
69,0.106201,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
70,0.106299,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
71,0.106594,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
72,0.106693,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
73,0.106988,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
74,0.107087,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
75,0.107382,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
76,0.10748,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
77,0.107776,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
78,0.107874,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
79,0.108169,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
80,0.108268,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
81,0.108563,10.0.0.6,10.0.0.20,UDP,1042,54945 → 43355 Len=1000
82,0.108661,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
83,0.108957,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
84,0.109055,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
85,0.10935,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
86,0.109449,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
87,0.109744,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
88,0.109843,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
89,0.110138,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
90,0.110236,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
91,0.110531,10.0.0.10,10.0.0.20,UDP,1042,48995 → 43355 Len=1000
92,0.11063,10.0.0.3,10.0.0.11,UDP,1042,54645 → 43355 Len=1000
