,0,1,2,3,4,5
0,0.008169,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
1,0.010212,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
2,0.012254,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
3,0.014296,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
4,0.016339,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
5,0.018381,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
6,0.020424,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
7,0.022466,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
8,0.024508,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
9,0.026551,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
10,0.028593,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
11,0.030635,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
12,0.032678,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
13,0.03472,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
14,0.036762,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
15,0.038805,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
16,0.040847,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
17,0.042889,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
18,0.044932,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
19,0.046974,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
20,0.049017,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
21,0.051059,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
22,0.053101,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
23,0.055144,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
24,0.057186,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
25,0.059228,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
26,0.061271,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
27,0.063313,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
28,0.065355,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
29,0.067398,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
30,0.06944,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
31,0.071482,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
32,0.073525,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
33,0.075567,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
34,0.07761,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
35,0.079652,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
36,0.081694,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
37,0.083737,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
38,0.085779,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
39,0.087821,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
40,0.089864,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
41,0.091906,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
42,0.093948,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
43,0.095991,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
44,0.098033,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
45,0.100075,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
46,0.102118,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
47,0.10416,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
48,0.106203,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
49,0.108245,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
50,0.110287,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
51,0.11233,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
52,0.114372,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
53,0.116414,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
54,0.118457,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
55,0.120499,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
56,0.122541,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
57,0.124584,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
58,0.126626,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
59,0.128668,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
60,0.130711,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
61,0.132753,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
62,0.134796,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
63,0.136838,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
64,0.13888,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
65,0.140923,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
66,0.142965,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
67,0.145007,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
68,0.14705,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
69,0.149092,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
70,0.151134,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
71,0.153177,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
72,0.155219,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
73,0.157261,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
74,0.159304,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
75,0.161346,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
76,0.163389,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
77,0.165431,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
78,0.167473,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
79,0.169516,10.0.0.7,10.0.0.11,UDP,1512,47346  >  5001 Len=1470
80,0.171558,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
81,0.1736,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
82,0.175643,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
83,0.177685,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
84,0.179727,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
85,0.18177,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
86,0.183812,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
87,0.185854,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
88,0.187897,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
89,0.189939,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
90,0.191982,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
91,0.194024,10.0.0.5,10.0.0.11,UDP,1512,36168  >  5001 Len=1470
92,0.196066,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
93,0.198109,10.0.0.4,10.0.0.11,UDP,1512,36170  >  5001 Len=1470
94,0.200151,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
95,0.202193,10.0.0.6,10.0.0.11,UDP,1512,35764  >  5001 Len=1470
96,0.204236,10.0.0.1,10.0.0.11,UDP,1512,44203  >  5001 Len=1470
97,0.206278,10.0.0.3,10.0.0.11,UDP,1512,37131  >  5001 Len=1470
