,0,1,2,3,4,5,6
254,3249,0.820217398,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
255,3262,0.823304155,10.0.0.7,10.0.0.11,UDP,1042,41126 → 43355 Len=1000
256,3272,0.826307973,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
257,3278,0.827876388,10.0.0.7,10.0.0.11,UDP,1042,41126 → 43355 Len=1000
258,3280,0.828566029,10.0.0.9,10.0.0.15,UDP,755,55878 → 28866 Len=713
259,3298,0.832910759,10.0.0.7,10.0.0.15,UDP,1042,41126 → 43355 Len=1000
260,3313,0.836514680,10.0.0.7,10.0.0.11,UDP,1042,41126 → 43355 Len=1000
261,3323,0.839757149,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
262,3334,0.842517676,10.0.0.8,10.0.0.11,UDP,595,45397 → 28866 Len=553
263,3341,0.843786433,10.0.0.7,10.0.0.15,UDP,1042,41126 → 43355 Len=1000
264,3353,0.847989196,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
265,3360,0.849596253,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
266,3366,0.851374428,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
267,3383,0.857479538,10.0.0.9,10.0.0.11,UDP,500,55878 → 28866 Len=458
268,3391,0.858964220,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
269,3399,0.861062880,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
270,3408,0.863498681,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
271,3414,0.865647049,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
272,3424,0.868288682,10.0.0.7,10.0.0.15,UDP,1042,41126 → 43355 Len=1000
273,3442,0.872984128,10.0.0.7,10.0.0.15,UDP,1042,41126 → 43355 Len=1000
274,3451,0.876058939,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
275,3459,0.878574646,10.0.0.9,10.0.0.12,UDP,597,55878 → 28866 Len=555
276,3461,0.878914052,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
277,3467,0.880596810,10.0.0.7,10.0.0.15,UDP,1042,41126 → 43355 Len=1000
278,3474,0.882760365,10.0.0.7,10.0.0.11,UDP,1042,41126 → 43355 Len=1000
279,3478,0.883922953,10.0.0.8,10.0.0.14,UDP,784,45397 → 28866 Len=742
280,3484,0.885810478,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
281,3490,0.887083792,10.0.0.10,10.0.0.13,UDP,133,37053 → 28866 Len=91
282,3494,0.888403393,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
283,3532,0.899903266,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
284,3537,0.900838626,10.0.0.9,10.0.0.15,UDP,667,55878 → 28866 Len=625
285,3548,0.904380464,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
286,3569,0.911076294,10.0.0.10,10.0.0.13,UDP,613,37053 → 28866 Len=571
287,3591,0.916002762,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
288,3606,0.920713855,10.0.0.7,10.0.0.13,UDP,1042,41126 → 43355 Len=1000
289,3611,0.921883838,10.0.0.8,10.0.0.14,UDP,277,45397 → 28866 Len=235
290,3637,0.929410844,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
291,3653,0.933126314,10.0.0.7,10.0.0.12,UDP,1042,41126 → 43355 Len=1000
292,3663,0.935934635,10.0.0.7,10.0.0.14,UDP,1042,41126 → 43355 Len=1000
