,0,1,2,3,4,5,6
111,504,0.199120177,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
112,513,0.199781725,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
113,516,0.201026454,10.0.0.5,10.0.0.12,UDP,1042,58352 → 43355 Len=1000
114,520,0.201312650,10.0.0.1,10.0.0.14,UDP,1042,36309 → 43355 Len=1000
115,528,0.202890055,10.0.0.5,10.0.0.11,UDP,1042,58352 → 43355 Len=1000
116,540,0.203282594,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
117,541,0.203373904,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
118,542,0.203404234,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
119,543,0.203583492,10.0.0.3,10.0.0.13,UDP,1042,54391 → 43355 Len=1000
120,544,0.204139078,10.0.0.5,10.0.0.13,UDP,1042,58352 → 43355 Len=1000
121,545,0.204326987,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
122,554,0.204823004,10.0.0.1,10.0.0.14,UDP,1042,36309 → 43355 Len=1000
123,574,0.207432980,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
124,576,0.207754499,10.0.0.3,10.0.0.15,UDP,1042,54391 → 43355 Len=1000
125,612,0.211612163,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
126,613,0.211693884,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
127,614,0.211726811,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
128,615,0.211755853,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
129,617,0.211856401,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
130,618,0.211885884,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
131,619,0.212130072,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
132,626,0.213577649,10.0.0.3,10.0.0.14,UDP,1042,54391 → 43355 Len=1000
133,627,0.214208641,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
134,628,0.214359646,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
135,632,0.214561395,10.0.0.5,10.0.0.15,UDP,1042,58352 → 43355 Len=1000
136,635,0.214707428,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
137,636,0.214774578,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
138,637,0.214812396,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
139,638,0.214849952,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
140,639,0.214887357,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
141,640,0.214924910,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
142,641,0.214963139,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
143,642,0.215028444,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
144,643,0.215066518,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
145,644,0.215103853,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
146,651,0.215434629,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
147,652,0.215980434,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
148,659,0.217641030,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
149,676,0.218880231,10.0.0.3,10.0.0.12,UDP,1042,54391 → 43355 Len=1000
150,679,0.219319335,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
151,680,0.219387950,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
152,681,0.219426020,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
153,682,0.219463750,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
154,683,0.219502478,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
155,684,0.219540460,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
156,685,0.219578093,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
157,691,0.221281646,10.0.0.5,10.0.0.15,UDP,1042,58352 → 43355 Len=1000
158,693,0.221591214,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
159,694,0.221665046,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
160,695,0.221696521,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
161,696,0.221727034,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
162,697,0.221780460,10.0.0.2,10.0.0.13,UDP,1042,60665 → 43355 Len=1000
163,701,0.222290124,10.0.0.1,10.0.0.15,UDP,1042,36309 → 43355 Len=1000
164,707,0.223132055,10.0.0.5,10.0.0.11,UDP,1042,58352 → 43355 Len=1000
165,710,0.223887368,10.0.0.3,10.0.0.11,UDP,1042,54391 → 43355 Len=1000
166,711,0.224006200,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
167,718,0.224518751,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
168,719,0.224568136,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
169,720,0.224596641,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
170,725,0.224778737,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
171,726,0.224864030,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
172,727,0.224894250,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
173,728,0.224923064,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
174,738,0.225282494,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
175,739,0.225922440,10.0.0.5,10.0.0.13,UDP,1042,58352 → 43355 Len=1000
176,740,0.226159506,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
177,757,0.226996894,10.0.0.3,10.0.0.11,UDP,1042,54391 → 43355 Len=1000
178,758,0.227252931,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
179,762,0.227548921,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
180,763,0.227580372,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
181,765,0.227623586,10.0.0.2,10.0.0.13,UDP,1042,60665 → 43355 Len=1000
182,769,0.227819523,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
183,772,0.227922754,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
184,773,0.227973478,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
185,774,0.228002220,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
186,775,0.228031182,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
187,776,0.228059461,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
188,777,0.228087845,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
189,778,0.228116358,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
190,780,0.228239223,10.0.0.1,10.0.0.15,UDP,1042,36309 → 43355 Len=1000
191,781,0.228337131,10.0.0.3,10.0.0.13,UDP,1042,54391 → 43355 Len=1000
192,783,0.229451393,10.0.0.5,10.0.0.12,UDP,1042,58352 → 43355 Len=1000
193,785,0.230283496,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
194,795,0.231417418,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
195,796,0.231423326,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
196,798,0.232206002,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
197,804,0.232720509,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
198,806,0.232854495,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
199,807,0.232894763,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
200,810,0.233038860,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
201,811,0.233121012,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
202,815,0.233788236,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
203,816,0.233860690,10.0.0.5,10.0.0.12,UDP,1042,58352 → 43355 Len=1000
204,818,0.233990116,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
205,825,0.236061779,10.0.0.3,10.0.0.11,UDP,1042,54391 → 43355 Len=1000
206,827,0.236116884,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
207,829,0.236240799,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
208,833,0.236667031,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
209,837,0.236902455,10.0.0.4,10.0.0.14,UDP,1042,57981 → 43355 Len=1000
210,839,0.236955695,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
211,840,0.236967253,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
212,842,0.237038322,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
213,843,0.237110805,10.0.0.6,10.0.0.13,UDP,1042,50921 → 43355 Len=1000
214,844,0.237668960,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
215,849,0.238774588,10.0.0.3,10.0.0.15,UDP,1042,54391 → 43355 Len=1000
216,850,0.238798897,10.0.0.5,10.0.0.12,UDP,1042,58352 → 43355 Len=1000
217,851,0.239024270,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
218,853,0.239575750,10.0.0.1,10.0.0.12,UDP,1042,36309 → 43355 Len=1000
219,855,0.239902047,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
220,859,0.240501649,10.0.0.1,10.0.0.12,UDP,1042,36309 → 43355 Len=1000
221,860,0.240654301,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
222,866,0.241825434,10.0.0.2,10.0.0.11,UDP,1042,60665 → 43355 Len=1000
223,867,0.241843418,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
224,871,0.242080440,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
225,887,0.242935565,10.0.0.2,10.0.0.13,UDP,1042,60665 → 43355 Len=1000
226,892,0.243128053,10.0.0.3,10.0.0.14,UDP,1042,54391 → 43355 Len=1000
227,896,0.243715054,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
228,898,0.244692750,10.0.0.6,10.0.0.12,UDP,1042,50921 → 43355 Len=1000
229,901,0.244893875,10.0.0.2,10.0.0.13,UDP,1042,60665 → 43355 Len=1000
230,902,0.245064716,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
231,904,0.245118791,10.0.0.2,10.0.0.15,UDP,1042,60665 → 43355 Len=1000
232,905,0.245168378,10.0.0.2,10.0.0.15,UDP,1042,60665 → 43355 Len=1000
233,910,0.246348831,10.0.0.5,10.0.0.11,UDP,1042,58352 → 43355 Len=1000
234,911,0.246362647,10.0.0.2,10.0.0.15,UDP,1042,60665 → 43355 Len=1000
235,912,0.246400917,10.0.0.2,10.0.0.15,UDP,1042,60665 → 43355 Len=1000
236,920,0.246698266,10.0.0.3,10.0.0.13,UDP,1042,54391 → 43355 Len=1000
237,925,0.246884311,10.0.0.2,10.0.0.12,UDP,1042,60665 → 43355 Len=1000
238,930,0.247050556,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
239,931,0.247098209,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
240,932,0.247126562,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
241,935,0.247676602,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
242,936,0.247708724,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
243,937,0.247738288,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
244,938,0.247768003,10.0.0.6,10.0.0.14,UDP,1042,50921 → 43355 Len=1000
245,939,0.247819257,10.0.0.6,10.0.0.14,UDP,1042,50921 → 43355 Len=1000
246,940,0.247848972,10.0.0.6,10.0.0.14,UDP,1042,50921 → 43355 Len=1000
247,941,0.247871725,10.0.0.1,10.0.0.12,UDP,1042,36309 → 43355 Len=1000
248,943,0.248289277,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
249,945,0.249506314,10.0.0.1,10.0.0.12,UDP,1042,36309 → 43355 Len=1000
250,951,0.250430620,10.0.0.5,10.0.0.12,UDP,1042,58352 → 43355 Len=1000
251,955,0.251333393,10.0.0.6,10.0.0.14,UDP,1042,50921 → 43355 Len=1000
252,957,0.251409907,10.0.0.3,10.0.0.15,UDP,1042,54391 → 43355 Len=1000
253,967,0.251769380,10.0.0.6,10.0.0.11,UDP,1042,50921 → 43355 Len=1000
254,968,0.251817043,10.0.0.6,10.0.0.11,UDP,1042,50921 → 43355 Len=1000
255,969,0.251845454,10.0.0.6,10.0.0.11,UDP,1042,50921 → 43355 Len=1000
256,970,0.251873653,10.0.0.6,10.0.0.11,UDP,1042,50921 → 43355 Len=1000
257,972,0.251948843,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
258,973,0.251996199,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
259,974,0.252025557,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
260,975,0.252086276,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
261,976,0.252336878,10.0.0.1,10.0.0.15,UDP,1042,36309 → 43355 Len=1000
262,980,0.253488986,10.0.0.3,10.0.0.11,UDP,1042,54391 → 43355 Len=1000
263,997,0.254497555,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
264,1004,0.255567939,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
265,1005,0.255616035,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
266,1006,0.255676555,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
267,1008,0.255739042,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
268,1009,0.255785154,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
269,1015,0.256090825,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
270,1019,0.256784125,10.0.0.5,10.0.0.15,UDP,1042,58352 → 43355 Len=1000
271,1021,0.257483467,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
272,1022,0.257512883,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
273,1029,0.257918570,10.0.0.4,10.0.0.12,UDP,1042,57981 → 43355 Len=1000
274,1031,0.258253321,10.0.0.4,10.0.0.13,UDP,1042,57981 → 43355 Len=1000
275,1034,0.258948469,10.0.0.3,10.0.0.12,UDP,1042,54391 → 43355 Len=1000
276,1040,0.260228604,10.0.0.2,10.0.0.13,UDP,1042,60665 → 43355 Len=1000
277,1055,0.263310821,10.0.0.3,10.0.0.13,UDP,1042,54391 → 43355 Len=1000
278,1056,0.263358124,10.0.0.2,10.0.0.14,UDP,1042,60665 → 43355 Len=1000
279,1057,0.263542709,10.0.0.1,10.0.0.14,UDP,1042,36309 → 43355 Len=1000
280,1060,0.264608251,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
281,1062,0.264763559,10.0.0.5,10.0.0.11,UDP,1042,58352 → 43355 Len=1000
282,1063,0.264948789,10.0.0.3,10.0.0.13,UDP,1042,54391 → 43355 Len=1000
283,1069,0.266520483,10.0.0.4,10.0.0.15,UDP,1042,57981 → 43355 Len=1000
284,1071,0.267693406,10.0.0.5,10.0.0.14,UDP,1042,58352 → 43355 Len=1000
285,1072,0.267747041,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
286,1074,0.268940650,10.0.0.2,10.0.0.15,UDP,1042,60665 → 43355 Len=1000
287,1076,0.269186701,10.0.0.6,10.0.0.15,UDP,1042,50921 → 43355 Len=1000
288,1077,0.269271507,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
289,1080,0.269743658,10.0.0.1,10.0.0.15,UDP,1042,36309 → 43355 Len=1000
290,1089,0.270924240,10.0.0.1,10.0.0.11,UDP,1042,36309 → 43355 Len=1000
291,1090,0.271192317,10.0.0.3,10.0.0.14,UDP,1042,54391 → 43355 Len=1000
292,1092,0.271541192,10.0.0.5,10.0.0.15,UDP,1042,58352 → 43355 Len=1000
293,1094,0.271801567,10.0.0.4,10.0.0.11,UDP,1042,57981 → 43355 Len=1000
294,1101,0.272821870,10.0.0.1,10.0.0.13,UDP,1042,36309 → 43355 Len=1000
295,1117,0.274679336,10.0.0.3,10.0.0.11,UDP,1042,54391 → 43355 Len=1000
