,0,1,2,3,4,5
0,0.002048,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
1,0.00256,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
2,0.003072,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
3,0.003583,10.0.0.7,10.0.0.11,UDP,1512,56904  >  5001 Len=1470
4,0.004095,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
5,0.004607,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
6,0.005119,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
7,0.005631,10.0.0.6,10.0.0.11,UDP,1512,55430  >  5001 Len=1470
8,0.006143,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
9,0.006655,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
10,0.007167,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
11,0.007679,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
12,0.008191,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
13,0.008703,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
14,0.009215,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
15,0.009727,10.0.0.7,10.0.0.11,UDP,1512,56904  >  5001 Len=1470
16,0.010238,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
17,0.01075,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
18,0.011262,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
19,0.011774,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
20,0.012286,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
21,0.012798,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
22,0.01331,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
23,0.013822,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
24,0.014334,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
25,0.014846,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
26,0.015358,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
27,0.01587,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
28,0.016382,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
29,0.016893,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
30,0.017405,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
31,0.017917,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
32,0.018429,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
33,0.018941,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
34,0.019453,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
35,0.019965,10.0.0.7,10.0.0.11,UDP,1512,56904  >  5001 Len=1470
36,0.020477,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
37,0.020989,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
38,0.021501,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
39,0.022013,10.0.0.6,10.0.0.11,UDP,1512,55430  >  5001 Len=1470
40,0.022525,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
41,0.023037,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
42,0.023548,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
43,0.02406,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
44,0.024572,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
45,0.025084,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
46,0.025596,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
47,0.026108,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
48,0.02662,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
49,0.027132,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
50,0.027644,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
51,0.028156,10.0.0.6,10.0.0.11,UDP,1512,55430  >  5001 Len=1470
52,0.028668,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
53,0.02918,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
54,0.029692,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
55,0.030203,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
56,0.030715,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
57,0.031227,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
58,0.031739,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
59,0.032251,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
60,0.032763,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
61,0.033275,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
62,0.033787,10.0.0.5,10.0.0.11,UDP,1512,53462  >  5001 Len=1470
63,0.034299,10.0.0.7,10.0.0.11,UDP,1512,56904  >  5001 Len=1470
64,0.034811,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
65,0.035323,10.0.0.3,10.0.0.11,UDP,1512,46995  >  5001 Len=1470
66,0.035835,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
67,0.036347,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
68,0.036859,10.0.0.1,10.0.0.11,UDP,1512,50883  >  5001 Len=1470
69,0.03737,10.0.0.2,10.0.0.11,UDP,1512,34765  >  5001 Len=1470
70,0.037882,10.0.0.4,10.0.0.11,UDP,1512,36113  >  5001 Len=1470
