,0,1,2,3,4,5
0,0.002632,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
1,0.004386,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
2,0.00614,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
3,0.007895,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
4,0.009649,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
5,0.011404,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
6,0.013158,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
7,0.014912,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
8,0.016667,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
9,0.018421,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
10,0.020175,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
11,0.02193,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
12,0.023684,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
13,0.025439,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
14,0.027193,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
15,0.028947,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
16,0.030702,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
17,0.032456,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
18,0.034211,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
19,0.035965,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
20,0.037719,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
21,0.039474,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
22,0.041228,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
23,0.042982,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
24,0.044737,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
25,0.046491,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
26,0.048246,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
27,0.05,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
28,0.051754,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
29,0.053509,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
30,0.055263,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
31,0.057018,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
32,0.058772,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
33,0.060526,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
34,0.062281,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
35,0.064035,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
36,0.065789,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
37,0.067544,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
38,0.069298,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
39,0.071053,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
40,0.072807,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
41,0.074561,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
42,0.076316,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
43,0.07807,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
44,0.079825,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
45,0.081579,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
46,0.083333,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
47,0.085088,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
48,0.086842,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
49,0.088596,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
50,0.090351,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
51,0.092105,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
52,0.09386,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
53,0.095614,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
54,0.097368,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
55,0.099123,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
56,0.100877,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
57,0.100221,10.0.0.2,10.0.0.11,UDP,1042,54797 → 43355 Len=1000
58,0.100331,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
59,0.100442,10.0.0.2,10.0.0.11,UDP,1042,54797 → 43355 Len=1000
60,0.100552,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
61,0.100662,10.0.0.2,10.0.0.11,UDP,1042,54797 → 43355 Len=1000
62,0.100773,10.0.0.7,10.0.0.11,UDP,1042,48543 → 43355 Len=1000
63,0.100883,10.0.0.2,10.0.0.11,UDP,1042,54797 → 43355 Len=1000
64,0.100993,10.0.0.8,10.0.0.11,UDP,1042,54374 → 43355 Len=1000
